1.0;223
1.0;223
1.0;223
0.0;48
0.0;48
0.0;48
0.0;94
0.0;94
0.0;94
0.0;60
0.0;60
0.0;60
1.0;28
1.0;28
1.0;28
0.0;262
0.0;262
0.0;262
1.0;130
1.0;130
1.0;130
1.0;229
1.0;229
1.0;229
1.0;169
1.0;169
1.0;169
1.0;84
1.0;84
1.0;84
1.0;64
1.0;64
1.0;64
0.0;90
0.0;90
0.0;90
0.0;44
0.0;44
0.0;44
0.0;20
0.0;20
0.0;20
0.0;80
0.0;80
0.0;80
0.0;120
0.0;120
0.0;120
0.0;28
0.0;28
0.0;28
1.0;29
1.0;29
1.0;29
0.0;20
0.0;20
0.0;20
0.0;166
0.0;166
0.0;166
0.0;53
0.0;53
0.0;53
0.0;215
0.0;215
0.0;215
0.0;72
0.0;72
0.0;72
1.0;210
1.0;210
1.0;210
0.0;64
0.0;64
0.0;64
1.0;212
1.0;212
1.0;212
1.0;241
1.0;241
1.0;241
0.0;31
0.0;31
0.0;31
1.0;103
1.0;103
1.0;103
0.0;64
0.0;64
0.0;64
0.0;122
0.0;122
0.0;122
1.0;45
1.0;45
1.0;45
1.0;48
1.0;48
1.0;48
1.0;75
1.0;75
1.0;75
1.0;44
1.0;44
1.0;44
1.0;46
1.0;46
1.0;46
1.0;91
1.0;91
1.0;91
1.0;78
1.0;78
1.0;78
0.0;34
0.0;34
0.0;34
1.0;39
1.0;39
1.0;39
0.0;98
0.0;98
0.0;98
1.0;54
1.0;54
1.0;54
1.0;95
1.0;95
1.0;95
0.0;160
0.0;160
0.0;160
1.0;36
1.0;36
1.0;36
1.0;102
1.0;102
1.0;102
1.0;42
1.0;42
1.0;42
1.0;212
1.0;212
1.0;212
1.0;50
1.0;50
1.0;50
1.0;67
1.0;67
1.0;67
1.0;75
1.0;75
1.0;75
1.0;72
1.0;72
1.0;72
1.0;96
1.0;96
1.0;96
1.0;65
1.0;65
1.0;65
1.0;80
1.0;80
1.0;80
1.0;54
1.0;54
1.0;54
1.0;18
1.0;18
1.0;18
1.0;49
1.0;49
1.0;49
1.0;75
1.0;75
1.0;75
1.0;87
1.0;87
1.0;87
1.0;285
1.0;285
1.0;285
0.0;52
0.0;52
0.0;52
1.0;146
1.0;146
1.0;146
1.0;60
1.0;60
1.0;60
1.0;115
1.0;115
1.0;115
1.0;283
1.0;283
1.0;283
1.0;110
1.0;110
1.0;110
1.0;95
1.0;95
1.0;95
1.0;72
1.0;72
1.0;72
0.0;46
0.0;46
0.0;46
1.0;118
1.0;118
1.0;118
1.0;86
1.0;86
1.0;86
1.0;32
1.0;32
1.0;32
1.0;72
1.0;72
1.0;72
1.0;51
1.0;51
1.0;51
1.0;27
1.0;27
1.0;27
1.0;37
1.0;37
1.0;37
1.0;116
1.0;116
1.0;116
0.0;18
0.0;18
0.0;18
1.0;28
1.0;28
1.0;28
1.0;56
1.0;56
1.0;56
1.0;46
1.0;46
1.0;46
1.0;66
1.0;66
1.0;66
0.0;46
0.0;46
0.0;46
1.0;28
1.0;28
1.0;28
1.0;46
1.0;46
1.0;46
1.0;31
1.0;31
1.0;31
1.0;128
1.0;128
1.0;128
1.0;64
1.0;64
1.0;64
0.0;10
0.0;10
0.0;10
1.0;121
1.0;121
1.0;121
0.0;62
0.0;62
0.0;62
1.0;62
1.0;62
1.0;62
0.0;8
0.0;8
0.0;8
0.0;206
0.0;206
0.0;206
1.0;46
1.0;46
1.0;46
1.0;45
1.0;45
1.0;45
1.0;51
1.0;51
1.0;51
1.0;40
1.0;40
1.0;40
1.0;42
1.0;42
1.0;42
1.0;75
1.0;75
1.0;75
1.0;470
1.0;470
1.0;470
1.0;91
1.0;91
1.0;91
1.0;65
1.0;65
1.0;65
1.0;58
1.0;58
1.0;58
1.0;30
1.0;30
1.0;30
0.0;16
0.0;16
0.0;16
1.0;50
1.0;50
1.0;50
0.0;16
0.0;16
0.0;16
1.0;66
1.0;66
1.0;66
1.0;29
1.0;29
1.0;29
1.0;18
1.0;18
1.0;18
1.0;36
1.0;36
1.0;36
1.0;100
1.0;100
1.0;100
1.0;42
1.0;42
1.0;42
1.0;96
1.0;96
1.0;96
0.0;107
0.0;107
0.0;107
1.0;16
1.0;16
1.0;16
1.0;38
1.0;38
1.0;38
1.0;79
1.0;79
1.0;79
1.0;49
1.0;49
1.0;49
1.0;12
1.0;12
1.0;12
1.0;50
1.0;50
1.0;50
1.0;40
1.0;40
1.0;40
1.0;49
1.0;49
1.0;49
1.0;44
1.0;44
1.0;44
1.0;28
1.0;28
1.0;28
1.0;18
1.0;18
1.0;18
1.0;26
1.0;26
1.0;26
1.0;49
1.0;49
1.0;49
1.0;26
1.0;26
1.0;26
1.0;28
1.0;28
1.0;28
1.0;19
1.0;19
1.0;19
1.0;44
1.0;44
1.0;44
1.0;63
1.0;63
1.0;63
