0.0;171
0.0;171
1.0;380
1.0;380
0.0;43
0.0;43
1.0;131
1.0;131
0.0;19
0.0;19
1.0;154
1.0;154
0.0;49
0.0;49
0.0;61
0.0;61
1.0;167
1.0;167
0.0;111
0.0;111
0.0;100
0.0;100
1.0;31
1.0;31
0.0;148
0.0;148
1.0;86
1.0;86
0.0;229
0.0;229
0.0;11
0.0;11
0.0;55
0.0;55
1.0;139
1.0;139
0.0;27
0.0;27
0.0;327
0.0;327
0.0;98
0.0;98
0.0;19
0.0;19
1.0;47
1.0;47
0.0;137
0.0;137
0.0;47
0.0;47
0.0;182
0.0;182
1.0;59
1.0;59
1.0;33
1.0;33
1.0;199
1.0;199
0.0;89
0.0;89
1.0;189
1.0;189
0.0;371
0.0;371
0.0;39
0.0;39
0.0;81
0.0;81
1.0;19
1.0;19
0.0;59
0.0;59
0.0;79
0.0;79
0.0;56
0.0;56
1.0;107
1.0;107
1.0;39
1.0;39
0.0;27
0.0;27
1.0;41
1.0;41
0.0;91
0.0;91
1.0;71
1.0;71
1.0;331
1.0;331
0.0;15
0.0;15
1.0;67
1.0;67
0.0;29
0.0;29
1.0;203
1.0;203
1.0;102
1.0;102
1.0;33
1.0;33
0.0;11
0.0;11
0.0;17
0.0;17
1.0;337
1.0;337
0.0;25
0.0;25
0.0;404
0.0;404
0.0;23
0.0;23
1.0;192
1.0;192
1.0;71
1.0;71
1.0;61
1.0;61
0.0;155
0.0;155
0.0;9
0.0;9
0.0;57
0.0;57
0.0;33
0.0;33
0.0;130
0.0;130
0.0;13
0.0;13
1.0;83
1.0;83
0.0;15
0.0;15
0.0;210
0.0;210
1.0;93
1.0;93
0.0;23
0.0;23
0.0;23
0.0;23
0.0;17
0.0;17
0.0;467
0.0;467
0.0;71
0.0;71
0.0;37
0.0;37
0.0;21
0.0;21
1.0;33
1.0;33
1.0;83
1.0;83
1.0;65
1.0;65
0.0;11
0.0;11
1.0;141
1.0;141
1.0;49
1.0;49
0.0;99
0.0;99
0.0;33
0.0;33
0.0;9
0.0;9
1.0;111
1.0;111
0.0;125
0.0;125
0.0;37
0.0;37
1.0;29
1.0;29
0.0;25
0.0;25
0.0;15
0.0;15
0.0;61
0.0;61
0.0;13
0.0;13
1.0;58
1.0;58
1.0;13
1.0;13
1.0;61
1.0;61
1.0;49
1.0;49
1.0;75
1.0;75
1.0;49
1.0;49
1.0;47
1.0;47
0.0;500
0.0;500
1.0;248
1.0;248
0.0;65
0.0;65
0.0;51
0.0;51
1.0;104
1.0;104
0.0;303
0.0;303
1.0;224
1.0;224
1.0;35
1.0;35
1.0;29
1.0;29
0.0;11
0.0;11
1.0;35
1.0;35
1.0;43
1.0;43
1.0;77
1.0;77
0.0;500
0.0;500
1.0;17
1.0;17
1.0;99
