1.0;190
1.0;38
1.0;267
0.0;89
1.0;41
1.0;139
1.0;21
1.0;88
1.0;107
0.0;105
0.0;321
0.0;118
1.0;187
1.0;89
1.0;91
1.0;102
1.0;305
1.0;41
1.0;163
0.0;37
1.0;210
1.0;102
1.0;138
1.0;76
1.0;86
1.0;22
1.0;25
0.0;109
0.0;109
1.0;142
1.0;15
1.0;52
1.0;235
1.0;29
0.0;75
1.0;90
1.0;31
1.0;43
0.0;95
1.0;40
1.0;219
1.0;79
1.0;43
1.0;33
1.0;11
1.0;17
1.0;93
1.0;57
1.0;53
1.0;141
1.0;81
1.0;48
1.0;171
1.0;15
1.0;78
1.0;65
1.0;59
1.0;105
1.0;41
1.0;11
0.0;196
1.0;13
0.0;77
1.0;25
1.0;9
1.0;141
1.0;11
1.0;13
1.0;119
1.0;19
1.0;21
1.0;156
1.0;176
1.0;27
1.0;35
1.0;9
1.0;32
1.0;23
0.0;41
1.0;75
1.0;11
1.0;53
1.0;9
1.0;17
1.0;70
1.0;11
1.0;65
0.0;21
1.0;59
1.0;62
1.0;9
1.0;15
1.0;11
1.0;9
1.0;15
1.0;92
1.0;188
1.0;55
1.0;68
1.0;11
1.0;37
1.0;9
1.0;13
1.0;20
1.0;9
1.0;33
1.0;9
1.0;13
1.0;32
1.0;9
1.0;9
1.0;40
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;13
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;11
1.0;9
1.0;11
1.0;9
1.0;11
0.0;58
1.0;9
1.0;223
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;15
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;13
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;9
0.0;29
1.0;9
1.0;11
1.0;13
1.0;11
1.0;11
1.0;9
1.0;13
1.0;35
1.0;11
1.0;9
0.0;53
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
0.0;77
0.0;55
1.0;15
1.0;13
1.0;9
1.0;9
1.0;9
1.0;11
1.0;11
1.0;9
0.0;23
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;13
1.0;9
1.0;15
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;13
1.0;11
1.0;9
1.0;11
1.0;13
1.0;11
1.0;9
1.0;11
1.0;11
1.0;9
1.0;9
1.0;11
1.0;11
1.0;11
1.0;11
1.0;9
1.0;11
1.0;9
1.0;9
1.0;13
1.0;11
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
0.0;18
1.0;9
1.0;9
1.0;9
1.0;11
1.0;11
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;11
1.0;11
1.0;13
1.0;9
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;15
1.0;9
1.0;9
1.0;11
1.0;9
1.0;107
1.0;11
1.0;9
1.0;11
1.0;11
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;9
1.0;11
0.0;44
1.0;11
1.0;11
1.0;9
1.0;9
1.0;13
1.0;11
1.0;11
1.0;11
1.0;15
1.0;13
1.0;9
1.0;13
1.0;124
1.0;11
1.0;11
1.0;11
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
1.0;19
1.0;9
1.0;9
1.0;9
1.0;11
1.0;13
1.0;11
1.0;9
1.0;13
1.0;133
1.0;9
1.0;9
1.0;9
1.0;11
1.0;11
1.0;9
1.0;11
1.0;9
1.0;9
1.0;11
1.0;9
1.0;9
0.0;68
1.0;9
1.0;11
1.0;9
1.0;11
1.0;11
1.0;9
1.0;9
1.0;9
1.0;9
1.0;15
1.0;9
1.0;11
1.0;11
1.0;11
1.0;15
1.0;9
1.0;9
1.0;9
1.0;9
1.0;96
1.0;13
1.0;100
1.0;9
1.0;13
1.0;11
1.0;9
1.0;11
1.0;9
1.0;15
0.0;21
1.0;15
1.0;15
1.0;13
1.0;9
1.0;9
1.0;13
0.0;65
1.0;11
1.0;11
1.0;9
